user_id,session_duration,transaction_amount,ip_address,device_type,location,number_of_failed_logins,label
user_0662,363.9680668394127,310.0444114116796,232.97.153.130,desktop,UK,2.0,0.0
user_0663,3174.505453257377,86.7923896461862,203.114.25.217,desktop,IN,0.0,0.0
,4234.053570359391,3349.91888851088,146.95.64.64,desktop,BR,4.0,1.0
user_0665,2871.7607224515236,422.91417904323606,162.8.109.24,mobile,UK,1.0,0.0
user_0666,384.3924500478212,44.32740733959006,,tablet,UK,0.0,0.0
,2284.8046512041897,157.18953225145316,,desktop,US,0.0,0.0
user_0668,1411.2135674677418,433.3526138512003,20.177.41.37,mobile,,0.0,0.0
user_0669,1517.2683384532163,210.16475647026567,197.114.28.134,mobile,UK,0.0,0.0
user_0670,6.4539712240729745,3903.8303881464435,203.5.17.132,desktop,FR,6.0,1.0
user_0671,1875.6354046111144,384.1744940153921,51.180.248.166,mobile,UK,2.0,0.0
user_0672,1.9256034209821713,1773.7236790358156,131.165.30.203,tablet,FR,8.0,1.0
user_0673,3083.1676508606024,80.32297628031937,55.217.94.239,desktop,UK,0.0,0.0
user_0674,1653.894849657016,132.97037355542867,182.123.16.32,desktop,,2.0,0.0
user_0675,166.1395122589803,348.06994028895093,229.179.164.131,desktop,,0.0,0.0
user_0676,3099.02680986655,,82.34.113.160,mobile,IN,2.0,0.0
user_0677,567.0458519371787,316.4994859621449,133.84.7.229,desktop,FR,0.0,0.0
user_0678,989.2721546521191,168.25680224416035,233.81.59.101,mobile,UK,1.0,0.0
user_0679,2775.532768715585,327.7541912013807,118.24.181.215,,US,0.0,0.0
user_0680,2017.634776137314,178.11427651802202,148.61.230.157,desktop,FR,1.0,0.0
user_0681,3329.2844015096875,79.92568713465491,230.38.100.231,,US,1.0,0.0
user_0682,1872.537533695815,328.4608658513061,82.238.192.71,mobile,JP,1.0,0.0
user_0683,2061.162190551504,,,tablet,UK,0.0,0.0
user_0684,24.04658439968438,4747.038628351361,143.111.187.226,mobile,,3.0,1.0
user_0685,,245.46424961193011,29.28.125.3,mobile,BR,0.0,0.0
user_0686,2136.006376222929,132.9162355391523,,desktop,UK,2.0,
user_0687,636.8714422254349,210.06611056800443,128.242.239.105,desktop,DE,0.0,0.0
user_0688,3136.645342904801,327.88062660991,176.202.172.209,mobile,CA,0.0,0.0
user_0689,294.64098408511677,164.2790346734648,81.131.59.147,desktop,US,0.0,0.0
user_0690,,185.86569221040548,130.128.135.79,desktop,UK,1.0,0.0
user_0691,1305.4522295945967,308.6793595692922,219.110.40.159,desktop,US,2.0,0.0
user_0692,786.1713199979007,108.01575063633959,150.176.223.253,desktop,CA,0.0,0.0
user_0693,1971.950609645793,232.7383645994183,,mobile,CA,2.0,0.0
user_0694,1866.925305710291,139.08954871604323,22.23.51.62,mobile,UK,1.0,0.0
user_0695,1825.510359153745,263.3956331638883,92.64.0.88,mobile,UK,2.0,0.0
user_0696,1817.457768196367,449.46538423958987,186.161.114.77,mobile,JP,1.0,0.0
user_0697,7.239049439045066,1967.0745031272418,39.172.248.156,tablet,US,9.0,1.0
user_0698,700.7371668903704,305.76770350998055,224.132.32.97,desktop,RU,2.0,0.0
user_0699,2822.1353218687955,123.68630241563208,176.103.12.54,desktop,US,1.0,0.0
user_0700,4850.787204464203,3851.5388720969745,245.186.135.123,,CA,7.0,1.0
user_0701,,426.37961220797115,27.98.48.215,desktop,US,1.0,0.0
user_0702,1157.7892637045836,481.6316444341659,178.116.71.120,desktop,FR,,0.0
user_0703,3842.3137190673383,4670.315139292407,26.240.95.26,tablet,DE,7.0,1.0
user_0704,,1730.6514700354194,153.0.17.83,desktop,IN,8.0,1.0
user_0705,4506.879789956217,97.93847776770764,59.113.20.242,tablet,BR,9.0,1.0
user_0706,,298.5123966944943,41.60.169.65,desktop,JP,1.0,0.0
user_0707,1841.1404074624597,466.1993523278501,,desktop,US,,0.0
user_0708,6961.094782225445,4756.4477925554565,194.86.171.210,mobile,RU,3.0,1.0
user_0709,206.83521398511056,36.94980840635036,183.95.22.131,desktop,UK,0.0,0.0
user_0710,1396.270135862953,117.79745235892739,105.142.165.191,tablet,UK,0.0,0.0
user_0711,5572.1413810438235,3250.13188847331,225.58.95.202,mobile,BR,9.0,1.0
,778.5805307742388,492.3275660621784,99.60.29.112,desktop,US,2.0,0.0
user_0713,2999.9816851759124,120.05636284897487,58.105.154.127,,AU,2.0,0.0
user_0714,1998.230092649203,245.96196205361088,229.180.247.137,,US,1.0,0.0
user_0715,1289.4226525449637,354.0557146136837,,desktop,AU,1.0,
,13.025297693282655,43.85698440460183,,desktop,IN,9.0,1.0
user_0717,453.004992105,17.800630317362916,182.209.184.65,desktop,UK,2.0,0.0
user_0718,956.5630789591602,60.354555992690734,87.207.77.35,desktop,US,2.0,0.0
user_0719,2882.1671327830372,362.01436242610265,91.235.158.42,mobile,US,0.0,0.0
user_0720,1353.1418526633076,196.40136115184993,104.210.188.9,tablet,IN,0.0,0.0
user_0721,,87.20710462508013,45.89.73.66,desktop,UK,1.0,0.0
user_0722,4789.146346321153,2643.7974310670156,185.140.176.139,mobile,UK,3.0,1.0
user_0723,14.721557467252314,4346.973028377117,146.124.201.34,mobile,FR,3.0,1.0
user_0724,1767.93920248411,179.0978409743883,253.173.69.186,,DE,0.0,
user_0725,26.55654741651843,76.16093406170636,235.109.111.24,mobile,CA,8.0,1.0
user_0726,931.9917924622771,117.9334824468016,205.248.189.44,desktop,IN,0.0,0.0
user_0727,428.79578616246073,184.26112199177032,18.12.105.120,mobile,CA,0.0,0.0
user_0728,3341.4509729709325,46.494916066647654,,,UK,1.0,0.0
user_0729,2651.0627117700988,432.98432112760014,105.41.248.8,desktop,CA,0.0,0.0
user_0730,3088.3459349680656,332.27106844330007,189.253.224.111,mobile,JP,1.0,0.0
user_0731,2797.8106270314547,64.02245123285414,221.249.134.128,desktop,UK,0.0,0.0
user_0732,160.23932100913197,122.61536711560478,57.97.193.248,tablet,FR,0.0,0.0
user_0733,4.998013826032344,63.830110643574656,184.90.42.17,tablet,FR,6.0,1.0
user_0734,88.400513525299,432.12351577146626,158.23.219.148,desktop,UK,1.0,0.0
user_0735,2730.0345800765836,489.01802058096655,233.245.79.51,mobile,JP,0.0,0.0
,2030.7897321268426,375.52999008463354,110.135.41.219,desktop,AU,2.0,0.0
user_0737,1769.3185174539242,176.18939262017386,146.92.157.158,mobile,DE,1.0,0.0
user_0738,542.5065713539573,162.71046834146676,,desktop,IN,1.0,0.0
,1200.0154722695684,437.7726397007362,17.96.233.142,mobile,FR,2.0,
user_0740,2335.995651743057,108.87260094294214,99.226.126.182,,US,2.0,0.0
user_0741,3495.7792332128515,341.81283625996883,233.88.196.197,mobile,UK,0.0,0.0
user_0742,2500.4123792625887,451.1305967718954,92.207.255.232,mobile,BR,,0.0
user_0743,2855.820419038122,31.1654901031276,154.70.186.26,mobile,UK,2.0,0.0
user_0744,3296.7642608228643,236.0280777958003,41.42.8.195,desktop,US,0.0,0.0
user_0745,8.083391757803732,3442.4315332061356,28.190.172.191,desktop,BR,7.0,1.0
user_0746,,2856.262593056701,95.172.236.128,tablet,BR,4.0,1.0
user_0747,2201.0301416535995,454.77741626542735,70.5.5.194,desktop,UK,,0.0
user_0748,26.75536040819028,4674.63437599061,160.231.157.220,desktop,RU,7.0,1.0
user_0749,16.02966974508267,1560.3582733458102,61.164.193.144,mobile,BR,8.0,1.0
user_0750,778.3109902514717,383.00414623347655,129.38.132.168,desktop,FR,1.0,0.0
user_0751,1457.888607201982,158.73682796985597,36.116.238.1,desktop,AU,1.0,0.0
user_0752,13.064826312573386,3885.7762406763145,239.48.88.203,tablet,DE,5.0,1.0
user_0753,,195.26024066462276,163.180.70.6,desktop,DE,2.0,0.0
user_0754,2898.962023372349,305.80972915399036,107.134.131.213,desktop,FR,0.0,0.0
user_0755,3707.7842228107565,18.160476699709495,64.32.203.151,desktop,CA,4.0,1.0
user_0756,3487.9213735057638,445.9262314426066,81.164.47.226,tablet,US,2.0,0.0
user_0757,3372.375526703717,108.60497104536783,109.11.57.23,desktop,AU,2.0,0.0
user_0758,1566.0873204160278,362.38364549431117,161.61.124.213,mobile,BR,0.0,0.0
,2398.108605723748,214.55191484235496,,desktop,US,2.0,0.0
user_0760,2515.2145006579985,108.65292376502425,232.197.91.233,desktop,UK,1.0,0.0
user_0761,1888.1104269882107,82.31530217287467,47.3.177.129,desktop,RU,1.0,0.0
user_0762,1159.7306191601622,136.91753895659974,48.223.232.7,mobile,US,2.0,0.0
user_0763,3270.364374247606,48.094117800827426,249.213.178.185,desktop,FR,2.0,
user_0764,1633.267090251361,135.2354270653089,61.88.88.125,mobile,US,1.0,0.0
user_0765,2449.5689169041348,41.401721728984654,247.37.22.110,desktop,UK,2.0,0.0
user_0766,1428.2145183350044,275.58797959752235,166.159.145.49,tablet,JP,1.0,0.0
user_0767,3304.5073940392663,257.4397988568724,169.29.32.172,desktop,US,1.0,0.0
user_0768,,1790.0517508056391,152.21.43.234,,DE,10.0,1.0
user_0769,1104.2231104371783,477.47382401821335,179.228.178.36,mobile,,0.0,0.0
user_0770,9.2774875161288,1946.9283392309117,7.2.98.231,mobile,JP,10.0,1.0
user_0771,2927.3752407536845,286.9250406847071,23.98.127.84,desktop,US,1.0,0.0
user_0772,935.0858908819745,399.67922648378095,38.175.218.47,mobile,US,2.0,0.0
user_0773,2798.693356633365,76.48862573281558,,desktop,US,2.0,0.0
user_0774,969.676200907736,92.81781639991398,,desktop,DE,0.0,0.0
,1357.6988762196445,127.61997675726387,25.66.193.230,mobile,FR,1.0,0.0
user_0776,15.475188812569778,2391.895560133218,222.202.240.92,mobile,FR,6.0,1.0
user_0777,2860.5376477398395,172.4251692919192,139.169.25.35,desktop,FR,1.0,0.0
user_0778,1457.1255936838963,304.63263412326637,97.151.202.141,mobile,UK,1.0,0.0
user_0779,9.45496005152121,17.64989825793607,113.72.86.239,desktop,UK,4.0,1.0
user_0780,1441.245738585907,423.1337136366829,34.115.25.12,mobile,UK,0.0,0.0
user_0781,1141.5047435744445,302.8566650556165,109.133.46.5,desktop,RU,0.0,0.0
user_0782,432.4391056178355,427.16714241227214,3.8.187.94,mobile,US,1.0,0.0
user_0783,,289.8043692724009,231.186.115.124,mobile,US,1.0,
user_0784,23.486302497107495,3559.3338645130143,30.111.194.248,desktop,FR,4.0,1.0
user_0785,3045.5342356197775,217.05751441951426,218.104.211.153,desktop,BR,,0.0
user_0786,,449.76094342371744,218.217.89.98,,DE,0.0,0.0
user_0787,1849.0862508004586,327.6867816862962,46.56.118.122,mobile,US,2.0,0.0
user_0788,1482.3279005583147,156.71792122709203,59.75.38.138,desktop,CA,2.0,0.0
user_0789,3143.00050301905,318.0786399001227,150.215.204.105,tablet,DE,0.0,0.0
user_0790,473.78799690263656,15.163448733344817,122.61.151.44,desktop,JP,0.0,0.0
user_0791,1208.7688892526337,444.9188482537587,8.240.69.107,mobile,JP,1.0,0.0
user_0792,3442.4193025360946,343.67608724223993,24.42.238.145,mobile,US,1.0,0.0
user_0793,6440.286232462109,11.199879088895548,177.119.128.26,tablet,CA,3.0,1.0
user_0794,1473.992166355314,211.41466984615772,118.129.98.147,desktop,JP,0.0,0.0
user_0795,5949.8556387005465,2177.6520834455423,39.247.68.198,mobile,FR,3.0,1.0
user_0796,1741.4896322940142,367.8886137445994,41.0.10.58,desktop,US,2.0,0.0
,1.1230951969694543,4132.961276213776,75.105.88.208,desktop,FR,3.0,1.0
user_0798,1848.3975780888275,251.9330353972707,116.150.123.205,mobile,US,2.0,0.0
user_0799,1057.8252883411044,260.59983804209105,226.154.191.250,desktop,DE,1.0,0.0
user_0800,2385.813049744544,307.04398468384926,183.95.166.151,mobile,FR,,0.0
user_0801,,,193.34.225.84,desktop,DE,1.0,0.0
,2027.459776474742,382.77269167015135,62.0.181.146,desktop,US,0.0,0.0
user_0803,2950.1524056547905,36.48248351957582,69.146.228.225,desktop,US,2.0,0.0
user_0804,3502.0117547613218,466.219878195908,101.32.60.86,desktop,FR,1.0,0.0
user_0805,3528.153513475104,17.72104572017571,4.102.65.118,mobile,US,0.0,0.0
user_0806,3051.895689326395,494.33332098985113,48.99.227.94,desktop,US,1.0,0.0
user_0807,2443.0389996317754,149.88245922752287,167.137.37.79,tablet,FR,2.0,0.0
,3024.9063352735197,353.98558625361056,112.42.221.70,desktop,UK,0.0,0.0
user_0809,3090.1382848893936,464.86388508990774,32.110.150.84,mobile,US,1.0,0.0
user_0810,132.3434607397543,435.5982381893795,34.214.222.107,mobile,US,2.0,0.0
,906.913425670488,29.05361579686865,242.209.86.59,mobile,DE,1.0,0.0
user_0812,2175.1913830286353,359.5954445729021,169.161.117.162,tablet,UK,1.0,0.0
user_0813,5277.135059367041,4377.512317522931,11.155.11.162,tablet,AU,9.0,1.0
user_0814,6568.468092556246,4255.642309993446,245.175.52.84,tablet,CA,10.0,1.0
user_0815,3052.950268383025,28.875141478960746,243.153.216.44,mobile,UK,1.0,0.0
user_0816,2614.1629654452704,15.005368269705954,227.3.165.253,,CA,2.0,0.0
user_0817,1758.9231575283948,80.16575390075924,164.103.80.8,mobile,DE,1.0,0.0
user_0818,929.7905045552933,52.7366173543312,161.1.227.63,desktop,BR,1.0,
user_0819,2458.8557399722076,131.35159670083007,,desktop,UK,1.0,0.0
user_0820,3494.2141429976186,213.61694277312083,,desktop,UK,1.0,0.0
user_0821,3425.494461723852,416.1896680053424,57.191.251.250,mobile,FR,0.0,0.0
user_0822,2587.2546679872266,90.05980908428889,61.52.186.214,desktop,,0.0,0.0
user_0823,1028.4114050387946,315.5655395771591,122.148.235.151,desktop,BR,0.0,0.0
user_0824,9.63200297373851,80.05219186942408,232.75.229.235,tablet,CA,10.0,
user_0825,389.1234188603189,386.8454948277475,71.154.12.145,mobile,UK,1.0,0.0
user_0826,2231.9535895842146,192.62661693535924,35.238.73.34,desktop,DE,1.0,0.0
user_0827,3098.799069236748,488.61749078519153,225.192.154.249,mobile,DE,2.0,0.0
user_0828,2755.267686081847,16.443458984849073,175.61.80.175,desktop,BR,0.0,0.0
user_0829,1036.620215993379,73.72284834778122,109.94.92.161,,UK,2.0,0.0
,3046.2137141753446,186.55269738316048,210.140.9.222,mobile,US,0.0,0.0
user_0831,2013.1447485741119,22.33255860396881,227.252.210.250,desktop,US,2.0,0.0
user_0832,1559.788879982391,111.25954200672652,41.188.240.245,mobile,CA,0.0,0.0
user_0833,458.0204326315802,148.98608245608966,30.61.184.131,desktop,IN,0.0,0.0
user_0834,2832.1341823145885,217.0178687801341,41.224.87.121,desktop,JP,1.0,0.0
user_0835,28.356894221410872,41.01404317845384,250.224.91.219,tablet,FR,6.0,1.0
,3298.811514558197,209.62067208847085,17.43.200.94,desktop,BR,1.0,0.0
user_0837,3138.0422291443397,312.4882339373645,20.183.46.150,mobile,US,1.0,0.0
user_0838,731.4273806207851,83.17906929950169,87.39.66.244,desktop,BR,0.0,0.0
user_0839,1690.5726967711419,,154.9.93.106,tablet,US,0.0,0.0
user_0840,352.6461165995379,136.97123292089884,175.124.201.159,tablet,FR,2.0,0.0
,3393.055162372706,229.35039431431701,32.43.60.36,mobile,UK,0.0,0.0
user_0842,890.9339560418385,349.94919333189296,,desktop,US,2.0,0.0
user_0843,1639.7333132618076,340.2451260163145,160.79.38.232,desktop,DE,2.0,0.0
user_0844,2165.2769875101208,360.81384193695936,214.77.15.30,desktop,,2.0,0.0
user_0845,534.986691276633,326.51015173754666,111.174.169.188,desktop,IN,0.0,
user_0846,1521.5370448460067,17.949481939769917,236.250.109.154,desktop,US,0.0,0.0
user_0847,1495.467796161763,,57.109.220.152,mobile,BR,1.0,0.0
user_0848,1902.3122224161432,343.6763575858673,1.230.179.194,desktop,BR,2.0,0.0
user_0849,4340.862620918036,4452.707837546948,202.104.228.65,desktop,FR,6.0,1.0
user_0850,5690.530941455716,,194.230.107.96,,UK,5.0,1.0
user_0851,440.22041835137713,303.40488843003635,188.219.47.18,,US,2.0,0.0
user_0852,3345.463119447192,,159.2.174.210,,BR,2.0,0.0
user_0853,1812.8246165463404,483.07691112774785,55.161.49.187,desktop,DE,2.0,0.0
,3163.7550743164006,211.9229718932035,247.6.54.229,desktop,AU,0.0,0.0
user_0855,166.11677160529393,308.2941281323274,84.94.206.63,desktop,US,0.0,0.0
user_0856,312.6281943930017,178.59500753309695,41.210.215.106,mobile,US,2.0,0.0
user_0857,1798.9793632281783,111.15583430658445,99.237.79.43,tablet,UK,1.0,0.0
user_0858,1442.7671292477214,351.91251502787276,163.204.75.247,mobile,DE,1.0,0.0
user_0859,2854.898077708514,,90.228.8.129,desktop,BR,2.0,0.0
user_0860,3228.6648564321004,399.52998516342035,,,US,0.0,0.0
user_0861,2835.467740638926,377.11071513355324,9.37.107.131,mobile,US,2.0,0.0
user_0862,3560.2744293664528,403.2735341384553,172.98.6.96,desktop,AU,0.0,0.0
user_0863,315.93697418118086,33.7008523144232,75.121.176.159,tablet,FR,2.0,0.0
user_0864,,47.96555452346196,66.134.188.111,desktop,RU,0.0,0.0
user_0865,14.881447698345575,,180.7.191.126,tablet,JP,5.0,1.0
user_0866,6171.462328919824,7.423571515711647,134.152.236.121,desktop,FR,9.0,1.0
user_0867,1469.3438040483916,361.14953413700863,51.117.115.69,desktop,RU,0.0,0.0
user_0868,6835.373407628898,1171.184186490141,71.119.137.95,tablet,JP,9.0,
user_0869,1208.312724642738,384.3624671557174,230.137.73.24,mobile,FR,2.0,
user_0870,2690.951709902876,273.48557071882874,15.242.133.216,desktop,IN,0.0,0.0
user_0871,1146.2929739234048,78.2563689622221,15.252.195.212,mobile,,2.0,0.0
user_0872,2046.56727809004,250.40999148937394,22.20.98.123,mobile,AU,1.0,0.0
user_0873,206.22160551665607,349.54683058343255,75.181.160.141,desktop,DE,1.0,0.0
,1884.4439520257372,210.7868691910496,228.69.183.213,desktop,US,2.0,0.0
user_0875,,335.8840415735888,,mobile,UK,2.0,0.0
user_0876,3529.0207893235806,210.7094374064602,200.223.97.30,desktop,US,1.0,0.0
user_0877,27.75855566185149,90.26999568510644,120.111.139.208,mobile,BR,8.0,
user_0878,1869.3338170416623,114.9845402002349,30.64.245.84,desktop,FR,1.0,0.0
user_0879,29.898945207301168,1767.3650446441704,98.50.145.135,desktop,IN,4.0,1.0
user_0880,4816.308058145478,4584.209535439239,194.97.62.20,desktop,IN,5.0,1.0
user_0881,1021.0700836980818,433.48741020661174,102.53.77.168,desktop,IN,1.0,0.0
user_0882,1555.2153174366156,454.60434789234654,231.56.131.214,mobile,DE,2.0,0.0
user_0883,25.024451360010367,1025.1756251831127,107.255.78.103,mobile,IN,5.0,1.0
user_0884,1125.976296809037,469.64753656512914,132.86.112.162,mobile,CA,1.0,
user_0885,561.1611633913042,308.7399861985471,165.59.188.30,tablet,CA,1.0,0.0
user_0886,740.9926942039997,463.57663244837727,224.153.177.171,mobile,US,0.0,0.0
user_0887,1490.8485008175667,67.58045023223809,73.147.223.50,desktop,UK,1.0,0.0
user_0888,6334.551121220558,3114.9229190631513,203.253.184.141,tablet,FR,3.0,1.0
user_0889,5153.334240358101,2047.0779306838876,106.195.178.11,tablet,JP,4.0,1.0
user_0890,3092.037145311981,405.35686204156303,165.9.115.179,desktop,UK,0.0,0.0
user_0891,2100.381203992336,295.9429936910067,101.163.166.194,mobile,AU,2.0,0.0
user_0892,923.0229552665886,356.2012781858677,213.72.152.130,desktop,FR,,0.0
user_0893,3234.179303159713,162.0034776984073,121.214.139.245,mobile,UK,1.0,0.0
user_0894,89.63624599740696,299.5008174938507,5.113.252.208,mobile,UK,1.0,0.0
user_0895,722.6768049650503,260.9049517116366,169.120.114.41,mobile,UK,0.0,0.0
user_0896,27.991495499206685,97.99192888376624,221.41.50.9,desktop,JP,3.0,1.0
user_0897,4356.300656508985,1715.2630338471058,8.98.104.87,desktop,UK,9.0,1.0
user_0898,21.993432028448655,3072.075632517874,153.28.73.4,tablet,US,6.0,1.0
,364.6874874803112,72.62175093970836,87.136.101.192,mobile,JP,1.0,0.0
user_0900,2885.1444089503007,233.57579753880955,251.141.117.115,desktop,BR,2.0,0.0
user_0901,4337.828154705022,4040.5596403063373,200.209.62.157,tablet,CA,8.0,1.0
user_0902,117.01541382814483,414.2788460956321,132.20.141.14,desktop,FR,0.0,0.0
user_0903,,22.01437521065467,227.21.93.200,,BR,0.0,0.0
user_0904,2476.4293791791915,80.26115172154704,217.17.155.65,,CA,1.0,0.0
user_0905,4812.411297801558,2074.8577593039763,109.108.16.43,,AU,6.0,1.0
user_0906,11.596737852972426,1707.4090487035414,0.108.0.135,mobile,CA,5.0,1.0
user_0907,217.84550990130776,188.0503711705739,72.240.173.137,desktop,US,2.0,0.0
user_0908,1198.82412050431,223.06930242209734,51.6.83.165,mobile,DE,2.0,0.0
user_0909,10.073377332706048,2657.3779657325395,29.255.254.167,desktop,IN,4.0,1.0
,10.937088945556532,76.38761678138647,157.128.39.156,tablet,UK,9.0,1.0
user_0911,1510.6355901618795,463.59469831466276,108.36.96.81,desktop,FR,0.0,0.0
user_0912,2122.496569620981,59.15626852072926,149.103.148.175,desktop,DE,0.0,0.0
user_0913,544.081857527961,150.28641614142992,0.64.156.230,desktop,CA,0.0,0.0
user_0914,29.785653873554516,2702.335211340277,164.176.104.138,mobile,IN,5.0,1.0
user_0915,,247.03633386797497,143.119.42.41,mobile,UK,1.0,0.0
user_0916,2748.144583715249,365.94037026278846,75.159.15.251,mobile,DE,0.0,0.0
user_0917,2108.9841966141894,260.4757932514583,89.220.66.166,desktop,US,2.0,0.0
user_0918,76.85831932762449,349.86529922072,112.236.19.10,mobile,US,2.0,0.0
user_0919,866.0167688843137,334.1021485402323,92.74.4.30,desktop,US,2.0,0.0
user_0920,2331.743544443018,406.606791653089,35.51.34.18,desktop,US,0.0,0.0
user_0921,3500.4479959416976,211.79617869059751,89.82.65.23,mobile,DE,0.0,0.0
user_0922,3572.1774919317377,478.7607484353558,7.247.177.167,desktop,US,1.0,0.0
user_0923,1932.2323829598718,97.1178967511228,129.214.9.210,mobile,CA,,0.0
user_0924,2400.0935601287397,88.40632392991361,90.102.169.5,mobile,,0.0,0.0
user_0925,2991.1921937882503,431.371071705645,143.44.63.211,desktop,,1.0,0.0
user_0926,2600.6803211032266,288.91209717556654,,desktop,,2.0,0.0
user_0927,27.65499592960902,3799.5482892843943,22.66.192.10,mobile,CA,5.0,1.0
user_0928,,352.23399051938213,130.61.107.221,desktop,UK,2.0,
user_0929,2028.9692386892452,435.5982712772926,97.18.20.97,,RU,0.0,0.0
user_0930,114.19672143003184,185.07619835088536,217.75.104.44,desktop,US,1.0,0.0
user_0931,,,75.169.208.45,desktop,US,0.0,0.0
user_0932,,31.445679647987603,139.56.200.148,mobile,US,2.0,0.0
user_0933,644.6182439864845,455.41661089152285,,,UK,0.0,0.0
user_0934,589.3377461904383,29.432864234251845,28.188.179.59,desktop,,0.0,0.0
user_0935,3256.190485416272,213.46057193946805,179.37.165.20,desktop,US,1.0,0.0
user_0936,2939.576068347912,474.234643582092,110.106.186.168,tablet,UK,2.0,0.0
user_0937,3187.3423726718233,223.6389680375212,96.191.97.69,desktop,CA,2.0,0.0
user_0938,2070.861806228917,374.29749340261105,141.219.20.204,mobile,UK,0.0,0.0
user_0939,1183.9274100329505,74.6442277826574,34.54.233.108,mobile,FR,2.0,
user_0940,2419.549163699467,23.16492525259644,133.16.153.25,desktop,UK,0.0,0.0
user_0941,3389.7444311606655,356.06012275521573,232.31.180.139,mobile,AU,0.0,0.0
user_0942,1520.5247045287367,27.59393799709257,209.95.97.175,mobile,US,2.0,0.0
user_0943,1921.6926468872743,344.88474459716576,221.223.99.20,mobile,BR,0.0,0.0
user_0944,1292.004485927048,134.0236614174355,18.137.36.55,mobile,,1.0,0.0
user_0945,15.387266260733865,3827.225640560988,139.15.161.241,tablet,,9.0,1.0
user_0946,921.334718812648,438.0117634336263,54.45.32.195,desktop,CA,0.0,0.0
,1574.2567010245384,238.48609001731774,176.31.117.60,mobile,US,1.0,0.0
user_0948,1708.7135026261683,265.5283047496157,65.185.110.198,mobile,UK,2.0,0.0
user_0949,6631.661021370159,71.23630338521453,66.50.80.56,desktop,FR,7.0,1.0
user_0950,3285.704145350967,412.8495650849622,145.47.182.41,desktop,US,2.0,0.0
user_0951,2519.353701642937,336.77835561101904,28.90.137.107,desktop,DE,2.0,
user_0952,2224.446861568915,,166.35.194.2,mobile,DE,2.0,0.0
user_0953,5.698439419228378,2452.8505160326904,39.150.130.23,mobile,UK,3.0,1.0
user_0954,1536.7092711456742,270.3190225101721,40.6.13.28,tablet,JP,1.0,0.0
user_0955,2418.728486330203,461.31317773418726,93.231.150.112,desktop,FR,2.0,0.0
user_0956,772.1422652344252,153.17155722804952,119.1.205.112,mobile,DE,1.0,0.0
user_0957,2147.582070794843,495.12553048382523,15.80.86.25,desktop,US,0.0,0.0
user_0958,3867.6367983503787,12.338356777412795,111.13.142.12,tablet,BR,7.0,1.0
user_0959,1357.3595867885992,58.56242971584004,16.158.232.174,mobile,DE,2.0,0.0
user_0960,1005.246712797933,404.837441722812,225.251.227.151,desktop,UK,0.0,0.0
user_0961,1443.0820095195297,336.00948773201054,9.44.105.191,mobile,US,1.0,0.0
user_0962,2230.3941434347603,482.5089738075141,239.108.207.150,tablet,US,2.0,0.0
user_0963,548.3140546715615,150.67449036265336,172.33.205.234,desktop,DE,1.0,0.0
user_0964,3444.064090696604,202.2415252386274,22.115.67.28,desktop,DE,0.0,
user_0965,2902.7239067982173,458.31367936990705,145.43.250.103,desktop,UK,,0.0
user_0966,13.964407013667604,43.21935381683301,198.30.18.232,tablet,AU,7.0,1.0
,20.499102388787666,4428.860466967449,155.183.91.95,mobile,JP,10.0,1.0
user_0968,2443.733144454737,154.87811870567467,182.127.156.94,mobile,FR,0.0,0.0
user_0969,412.6786043102793,46.03512985555465,19.149.242.76,mobile,US,2.0,0.0
user_0970,849.2893691398997,465.7927883362358,162.36.203.83,desktop,CA,2.0,
user_0971,21.917779541512523,58.530732433902244,8.111.62.248,mobile,US,5.0,1.0
user_0972,22.783560039259566,,233.195.193.100,mobile,IN,5.0,1.0
user_0973,423.89544558816783,241.8604887427053,137.44.74.36,desktop,UK,1.0,0.0
user_0974,77.10992350942057,128.37388301699767,108.29.109.47,,UK,1.0,0.0
user_0975,2884.5779341005436,183.90242655609927,35.226.220.215,desktop,UK,2.0,0.0
user_0976,,343.26649023858215,,desktop,JP,1.0,0.0
user_0977,20.74183499515363,2733.1195282753188,23.120.193.199,desktop,BR,3.0,1.0
user_0978,319.19708834871113,224.7274301234914,136.190.77.104,desktop,CA,2.0,0.0
,1113.3713764998972,412.364156422542,196.147.140.126,desktop,BR,2.0,0.0
user_0980,,89.92008826593697,,mobile,US,1.0,0.0
user_0981,2804.266675953121,303.39071289057966,190.169.162.244,desktop,AU,0.0,0.0
user_0982,3392.9264645162866,394.2030261988953,107.220.182.238,desktop,CA,0.0,0.0
user_0983,1148.5960263367324,374.30233237437704,18.196.54.233,desktop,US,2.0,0.0
user_0984,22.52805631763898,2559.1008222926057,170.229.243.145,tablet,FR,6.0,1.0
user_0985,2691.3854920004874,321.5295744282009,232.160.192.166,mobile,DE,0.0,0.0
user_0986,1301.7941322338193,272.2090623067116,136.175.14.181,desktop,DE,,0.0
user_0987,3455.723943825337,285.8844676520571,,tablet,UK,2.0,0.0
user_0988,1338.6797267753227,436.40128053908876,50.27.1.213,desktop,JP,2.0,0.0
user_0989,6878.457776739502,91.95955614458798,219.244.231.107,mobile,RU,9.0,1.0
user_0990,734.3708171625256,176.10132015106586,126.196.95.183,desktop,US,2.0,0.0
user_0991,3428.350986710801,,101.30.1.173,mobile,AU,2.0,0.0
